epoch,train_loss,train_ctc_loss,val_cer,val_wer,grad_conv_norm,grad_attn_norm,learning_rate
54,0.2990310379566626,0.2990310379566626,0.8187504009711388,1.0078733887518856,0.0,0.1973025525472286,0.0001
55,0.2777994826927669,0.2777994826927669,0.8465194784319299,1.0483314349791626,0.0,0.1988760650641597,0.0001
56,0.2490228088679869,0.2490228088679869,0.8310737920737509,1.0303396884011995,0.0,0.1909852810600133,0.0001
57,0.2381825698077656,0.2381825698077656,0.8052458333447317,1.0087654011121996,0.0,0.187551408225674,0.0001
58,0.2298098607096713,0.2298098607096713,0.8337790016595601,1.031307651014589,0.0,0.1872053288213461,0.0001
59,0.212443607727206,0.212443607727206,0.8300568150957912,1.0245708675755607,0.0,0.1847455112681844,0.0001
60,0.1994735719235538,0.1994735719235538,0.8567579154697512,1.061030707269666,0.0,0.1808957469592467,0.0001
61,0.19322418493921,0.19322418493921,0.8689295074080834,1.0896166715395188,0.0,0.1821536960698773,0.0001
62,0.1865027587419817,0.1865027587419817,0.8740357004929995,1.0860612047237923,0.0,0.1762110193814507,0.0001
63,0.1689345948678765,0.1689345948678765,0.819713610653324,1.0094856283402938,0.0,0.1712099570527878,0.0001
64,0.1647582696448884,0.1647582696448884,0.8141501729838653,1.0021558966684567,0.0,0.173132239240031,0.0001
65,0.1610748765141995,0.1610748765141995,0.8304867558020491,1.0130649338035704,0.0,0.1743992388425558,0.0001
66,0.1551562905517794,0.1551562905517794,0.820473341423999,1.0163675970494157,0.0,0.1679924964895451,0.0001
67,0.1501106087008452,0.1501106087008452,0.7958517342848849,0.9784694472194476,0.0,0.1686496547861339,0.0001
68,0.1373422422942001,0.1373422422942001,0.8509602038911359,1.058442416501627,0.0,0.1636597143420537,0.0001
69,0.1398332532162857,0.1398332532162857,0.8244164294244056,1.0165413815981998,0.0,0.1645158913840674,0.0001
70,0.1369941866381754,0.1369941866381754,0.7938172144948632,0.9737049915130056,0.0,0.1611414324083158,0.0001
71,0.1294383597980415,0.1294383597980415,0.8186238652074544,1.0178771354907723,0.0,0.1616518515909958,0.0001
72,0.1186608708013459,0.1186608708013459,0.8212363879227036,1.0163355301662718,0.0,0.1562859866387032,0.0001
73,0.1121418501586562,0.1121418501586562,0.824287586022851,1.016786814992557,0.0,0.157453987841653,0.0001
74,0.1133204287892672,0.1133204287892672,0.7978603948669358,0.9768062811723102,0.0,0.1539142433056921,0.0001
75,0.1112732552485846,0.1112732552485846,0.8355571810293853,1.0207620695359931,0.0,0.1542492886466153,0.0001
76,0.1004919240611673,0.1004919240611673,0.8012312427785878,0.9778406003884474,0.0,0.1476886235250061,0.0001
77,0.1009374164279155,0.1009374164279155,0.8350069694427429,1.021468982087311,0.0,0.1505062790395709,0.0001
78,0.0911408424385298,0.0911408424385298,0.8477168380412418,1.0366294092669692,0.0,0.1460484711693269,0.0001
79,0.0998094541950388,0.0998094541950388,0.8173946092948469,1.0049271468828886,0.0,0.146270877579755,0.0001
80,0.0873646959657018,0.0873646959657018,0.8413262216111377,1.0241458385447624,0.0,0.141578392462086,0.0001
81,0.0941197994199656,0.0941197994199656,0.8422365035448992,1.029473998223998,0.0,0.1461930213467864,0.0001
82,0.0844041789143271,0.0844041789143271,0.8328604751737708,1.0296361782157235,0.0,0.142463716759493,0.0001
83,0.0916645604382103,0.0916645604382103,0.8298294705574288,1.0207476075023003,0.0,0.1471787992378264,0.0001
84,0.0864181084842474,0.0864181084842474,0.8380384290670133,1.0231173337356634,0.0,0.1388484963056014,0.0001
85,0.083904540028597,0.083904540028597,0.805627148358966,0.9895180576998758,0.0,0.139607843610444,0.0001
86,0.0881237055459914,0.0881237055459914,0.8049234403416566,0.983429767999146,0.0,0.1387143860219412,0.0001
87,0.0775748225832638,0.0775748225832638,0.8400252939224913,1.0275038529846223,0.0,0.1332417399200956,0.0001
88,0.0772164185527587,0.0772164185527587,0.8037484500228319,0.9904462645939917,0.0,0.1345167391716829,0.0001
89,0.0720900389006694,0.0720900389006694,0.8036636263537363,0.9784714969374062,0.0,0.1316549984090679,0.0001
90,0.0783038452055565,0.0783038452055565,0.8132699338712159,0.9979602152897604,0.0,0.1335822330771989,0.0001
91,0.0717201595367319,0.0717201595367319,0.8401692492076667,1.0233732613540305,0.0,0.1272860669769316,0.0001
92,0.0658959335230592,0.0658959335230592,0.8014838581341474,0.971730983662802,0.0,0.1300881023664355,0.0001
93,0.0710077303513277,0.0710077303513277,0.821142139119615,1.0103435196311072,0.0,0.1264263708699408,0.0001
94,0.072274262486745,0.072274262486745,0.8728720632050672,1.0737994765529733,0.0,0.1300936870878458,0.0001
95,0.070104877460632,0.070104877460632,0.8139221394632165,0.9963042954520228,0.0,0.1272306183854894,0.0001
96,0.0660073572201773,0.0660073572201773,0.828143697287915,1.0123050593744374,0.0,0.1252518872869825,0.0001
97,0.0635396243325407,0.0635396243325407,0.8350881828142657,1.0220148659615442,0.0,0.1263481075354064,0.0001
98,0.067006983411889,0.067006983411889,0.8421321474263759,1.021975467714104,0.0,0.1247187480592226,0.0001
99,0.0605425578939465,0.0605425578939465,0.8168107363991033,1.0036030954691242,0.0,0.1249675688391067,0.0001
100,0.059586675167277,0.059586675167277,0.819270470077405,1.0163376429524758,0.0,0.116608637092055,0.0001
101,0.0598890196543616,0.0598890196543616,0.8105158024669307,0.9893674191969648,0.0,0.1187745590182087,0.0001
102,0.0647228577681215,0.0647228577681215,0.8113737432794718,0.986231893438831,0.0,0.1209023911394466,0.0001
103,0.054506013227731,0.054506013227731,0.8143037121164729,0.9914162293049852,0.0,0.1160673404684916,0.0001
104,0.05827751760855,0.05827751760855,0.8259394965729863,1.0140269452769457,0.0,0.1191611201154639,0.0001
105,0.0564175231390991,0.0564175231390991,0.8217388099609491,0.9925761107579292,0.0,0.1157008962472736,0.0001
106,0.0575288337848931,0.0575288337848931,0.814455447531014,1.0006959929358257,0.0,0.118949973292821,0.0001
107,0.0594375542856477,0.0594375542856477,0.8375234209978663,1.0222349022588255,0.0,0.1169632309756137,0.0001
108,0.054384475466663,0.054384475466663,0.8332420550799002,1.0078597854166036,0.0,0.1160294458436774,0.0001
109,0.0547584722771462,0.0547584722771462,0.8007256242183071,0.9686257992202048,0.0,0.1156570941312548,0.0001
110,0.0560795893241185,0.0560795893241185,0.8149607213004658,1.0126330739967102,0.0,0.1143908465476053,0.0001
111,0.0509771803484855,0.0509771803484855,0.8379195193186433,1.0286147370500518,0.0,0.109440031817049,0.0001
112,0.0559863834368023,0.0559863834368023,0.8092260888538984,0.9997254639300094,0.0,0.1126644195671081,0.0001
113,0.0556678139479136,0.0556678139479136,0.8156701275767048,0.997588471648786,0.0,0.1091760813893252,0.0001
114,0.054838341487645,0.054838341487645,0.7955604497544129,0.9659845553834788,0.0,0.1090960267393154,0.0001
115,0.0488802480099144,0.0488802480099144,0.7926132551962817,0.9711256700962716,0.0,0.1102550931508274,0.0001
116,0.054519210768872,0.054519210768872,0.8263054145960709,1.027216123522942,0.0,0.1082181595213867,0.0001
117,0.0430336549937677,0.0430336549937677,0.81125210882339,0.9831953642705388,0.0,0.1053397888798733,0.0001
118,0.0503972114822672,0.0503972114822672,0.8226205099011191,1.0165012944514693,0.0,0.108301253666333,0.0001
119,0.0497882807328785,0.0497882807328785,0.8179625217400802,0.9956346174222046,0.0,0.102954527095228,0.0001
120,0.0472890759691849,0.0472890759691849,0.8397136619751784,1.02427195230954,0.0,0.1068564235421319,0.0001
121,0.0463344866169554,0.0463344866169554,0.8142748514755687,0.9977969000696276,0.0,0.1063227959151624,0.0001
122,0.0504511329722905,0.0504511329722905,0.8088834940418308,0.9764528782620886,0.0,0.1035239438607818,0.0001
123,0.0409130071243647,0.0409130071243647,0.8186879216255812,0.9983998009566192,0.0,0.1001078823919971,0.0001
124,0.0418571229488805,0.0418571229488805,0.798107649896508,0.9716739102205608,0.0,0.0983181425662283,0.0001
125,0.0417475973166825,0.0417475973166825,0.7986918651820473,0.976233709472346,0.0,0.1021898124696157,0.0001
126,0.0454101768404463,0.0454101768404463,0.8191370633994384,0.99414701460156,0.0,0.1003484782678977,0.0001
127,0.044532312288961,0.044532312288961,0.8150790399428546,1.0009558495526476,0.0,0.1014049503462083,0.0001
128,0.0374134551433961,0.0374134551433961,0.8053531120126283,0.9811097362233728,0.0,0.0961609543720454,0.0001
129,0.0463765504521655,0.0463765504521655,0.8070265333270554,0.9871610551657476,0.0,0.1011695125605905,0.0001
130,0.0419450128067283,0.0419450128067283,0.829527418068696,1.0076256600053528,0.0,0.1002325154403874,0.0001
131,0.0432321753685457,0.0432321753685457,0.8608573923523511,1.037375578481348,0.0,0.0974273635455475,0.0001
132,0.0443402646501005,0.0443402646501005,0.8371436472023396,1.0133946982504676,0.0,0.0958722663673948,0.0001
133,0.037986537155989,0.037986537155989,0.8297776866513504,1.0040544870262853,0.0,0.1001635217537028,0.0001
134,0.0410688444853627,0.0410688444853627,0.7931045689986296,0.9773414959166704,0.0,0.0944359402199389,0.0001
135,0.0375786368296928,0.0375786368296928,0.7978744354085738,0.9725696175629466,0.0,0.0940748929083758,0.0001
136,0.0394656203915734,0.0394656203915734,0.8055810932378733,0.9878481239449224,0.0,0.0943912950990415,0.0001
137,0.0382851057168601,0.0382851057168601,0.7979192378490377,0.9734369863257424,0.0,0.0944945758518578,0.0001
138,0.0359952840609769,0.0359952840609769,0.7957231395700674,0.9702047321365505,0.0,0.0927772453464697,0.0001
139,0.0367118906797795,0.0367118906797795,0.818118474264723,0.9997835934461808,0.0,0.0931296744397634,0.0001
140,0.0350056919487471,0.0350056919487471,0.8274842620840724,0.9963171452877472,0.0,0.0886193815581355,0.0001
141,0.0367227030334266,0.0367227030334266,0.8187543535376459,0.9945817715899608,0.0,0.0913415645045385,0.0001
142,0.0350145366399718,0.0350145366399718,0.8219435275664495,1.021592308720805,0.0,0.088204161001249,0.0001
143,0.0333231188867841,0.0333231188867841,0.8081222856562879,0.9870554070464356,0.0,0.0919126195951859,0.0001
144,0.0382757235288835,0.0382757235288835,0.8348654018132667,1.0151756857371963,0.0,0.0953088413862614,0.0001
145,0.0312671134367503,0.0312671134367503,0.8270409937500683,1.0031373613759975,0.0,0.0853484526902448,0.0001
146,0.0335319844481339,0.0335319844481339,0.8322754691286711,1.0319769715725744,0.0,0.090984969145893,0.0001
147,0.0354390391933995,0.0354390391933995,0.8085376397669019,0.9973503696187264,0.0,0.0939446698220792,0.0001
148,0.0320563423348204,0.0320563423348204,0.8123442468655292,0.9842011523829706,0.0,0.0861421610627947,0.0001
149,0.0346392586990445,0.0346392586990445,0.8208897827336985,0.9985798131754148,0.0,0.0888445487091464,0.0001
150,0.0358661382361302,0.0358661382361302,0.7992242304122599,0.9754417542442018,0.0,0.0867237568474806,0.0001
151,0.0311358361859399,0.0311358361859399,0.7984028175986642,0.9791083439880364,0.0,0.0866532928789132,0.0001
152,0.0264921920473709,0.0264921920473709,0.7910544018045939,0.9581927154042535,0.0,0.0839867216026927,0.0001
153,0.0281505962330431,0.0281505962330431,0.805780290955743,0.9733371808282092,0.0,0.0814797645049015,0.0001
154,0.0316004973763072,0.0316004973763072,0.808983431916304,0.9781497293907578,0.0,0.084350848410492,0.0001
155,0.032576906025032,0.032576906025032,0.8204828703216454,1.006565246622065,0.0,0.0887609218814608,0.0001
156,0.0268211430000976,0.0268211430000976,0.821686728897438,1.0026653901653904,0.0,0.08262482352864,0.0001
157,0.0327454732647943,0.0327454732647943,0.8244719395457666,1.0034912057639331,0.0,0.0825267991829372,0.0001
158,0.0319303659552732,0.0319303659552732,0.8248171141766387,1.011391263574278,0.0,0.0842586949099456,0.0001
159,0.0296329697836964,0.0296329697836964,0.819136811317443,1.001459978929385,0.0,0.0815249220830333,0.0001
160,0.0321408531349316,0.0321408531349316,0.8179976085766997,1.015389601095343,0.0,0.0802192472395189,0.0001
161,0.030242840278145,0.030242840278145,0.8217708829185357,0.9915668960226376,0.0,0.0838025612878064,0.0001
162,0.0271702310809559,0.0271702310809559,0.8057841190205584,0.9717615241412167,0.0,0.078500035329179,0.0001
163,0.0322085503875031,0.0322085503875031,0.8059275846080625,0.9782379552265916,0.0,0.0820247245422854,0.0001
164,0.0299572590708223,0.0299572590708223,0.805112734503408,0.980437661600249,0.0,0.081398042305854,0.0001
165,0.0261853157686025,0.0261853157686025,0.7876813711516784,0.9683553625861322,0.0,0.0789065241149974,0.0001
166,0.0261348610525041,0.0261348610525041,0.8170559249824135,1.0067012848262846,0.0,0.0785629573258138,0.0001
167,0.0292534729214467,0.0292534729214467,0.7988140141828557,0.975448723285262,0.0,0.0798506910106436,0.0001
168,0.0309935774071985,0.0309935774071985,0.8126288987827054,0.997206439074768,0.0,0.0808401837977852,0.0001
169,0.026412612952369,0.026412612952369,0.815864293228104,0.9980568479694352,0.0,0.0797219503679627,0.0001
170,0.0276251271652421,0.0276251271652421,0.8153677033210416,1.0051937169484102,0.0,0.0787456350182836,0.0001
171,0.026901520569736,0.026901520569736,0.8162647392994744,0.9890227069376868,0.0,0.0772142517861713,0.0001
172,0.024205072020262,0.024205072020262,0.8339659969198877,1.0159779016836434,0.0,0.0752768685666115,0.0001
173,0.0242846231358306,0.0242846231358306,0.8457311077154488,1.0354983958349342,0.0,0.0774460486953746,0.0001
174,0.0274306016068968,0.0274306016068968,0.8047813889000396,0.9817770331077746,0.0,0.077528998464681,0.0001
175,0.0242371122486948,0.0242371122486948,0.8080701716839283,0.9766258047508046,0.0,0.0741907911179045,0.0001
176,0.0263164912371298,0.0263164912371298,0.8227322210540537,0.9933062551483602,0.0,0.0770662088803001,0.0001
177,0.0277633784319911,0.0277633784319911,0.8159140764744349,0.9867828664352868,0.0,0.0765722662907622,0.0001
178,0.0243163879214857,0.0243163879214857,0.8268854916409812,1.010170807242485,0.0,0.0727147087800004,0.0001
179,0.0246904855320259,0.0246904855320259,0.8320886419685699,1.0183277614198667,0.0,0.0735856313200257,0.0001
180,0.0222791711976207,0.0222791711976207,0.8108763392495503,0.979621526977296,0.0,0.0735112358284248,0.0001
181,0.0200398311208422,0.0200398311208422,0.8118069736749213,0.9936545462113642,0.0,0.0703573242966792,0.0001
182,0.0263743427139541,0.0263743427139541,0.7958555219501315,0.9624708779187524,0.0,0.0752515800489899,0.0001
183,0.0229926945053119,0.0229926945053119,0.8474123693100576,1.040365789513517,0.0,0.0690735790161706,0.0001
184,0.0266089234852524,0.0266089234852524,0.8164509996723319,0.9871911265900498,0.0,0.0773255664802169,0.0001
185,0.0234289921944255,0.0234289921944255,0.8238132387804843,1.0037610150349383,0.0,0.0702364340315669,0.0001
186,0.0228991149045456,0.0228991149045456,0.8158701743663977,0.9953859077984946,0.0,0.0727774857330407,0.0001
187,0.0206067412153419,0.0206067412153419,0.8298662087418991,1.0222621128871128,0.0,0.0681712343638675,0.0001
188,0.022824734128113,0.022824734128113,0.8274894613986594,1.017827008364596,0.0,0.0683847142233063,0.0001
189,0.0235159416847506,0.0235159416847506,0.8343543701416849,1.0215653697711111,0.0,0.0736110454498451,0.0001
190,0.0226372189225269,0.0226372189225269,0.8134529135666307,0.9989174020424024,0.0,0.0710622043676577,0.0001
191,0.0227059812020277,0.0227059812020277,0.8188306305305372,1.013391375039102,0.0,0.0722169773251009,0.0001
192,0.0234332112004069,0.0234332112004069,0.8275893489268146,1.006170789603804,0.0,0.0699859129490761,0.0001
193,0.0234388038368853,0.0234388038368853,0.8041885738980838,0.9958745484313668,0.0,0.0718614693576795,0.0001
194,0.0199909065182478,0.0199909065182478,0.793655204434244,0.9767884892884894,0.0,0.0683458374571065,0.0001
195,0.020686322085109,0.020686322085109,0.793794175453723,0.9755246680485912,0.0,0.0667275708803176,0.0001
196,0.0276868523582354,0.0276868523582354,0.8171559189887522,0.9924654414360432,0.0,0.0717375606187872,0.0001
197,0.0204132202417593,0.0204132202417593,0.7969676356891965,0.985702593193622,0.0,0.0650009860899308,0.0001
198,0.0213501052648012,0.0213501052648012,0.8400824488876554,1.0257795356353048,0.0,0.0671862037025459,0.0001
199,0.0211114045615185,0.0211114045615185,0.7984299537673034,0.9825526181686464,0.0,0.0711893781268435,0.0001
200,0.0192548631221354,0.0192548631221354,0.8126222769828817,0.9933507464757464,0.0,0.0663766351933227,0.0001
201,0.0212445777689366,0.0212445777689366,0.820415476933451,1.0086111174179355,0.0,0.0663556733405237,0.0001
202,0.0183116535692824,0.0183116535692824,0.8301381855683436,0.9979360286178468,0.0,0.065524695402504,0.0001
203,0.0218665538288992,0.0218665538288992,0.8179834468801223,0.99308879252061,0.0,0.0685331759205314,0.0001
204,0.0199995501496252,0.0199995501496252,0.8270630367462539,1.0079174297924296,0.0,0.0667563711385731,0.0001
205,0.0186618001590997,0.0186618001590997,0.8103674791636412,1.0025523679128294,0.0,0.0623247988899596,0.0001
206,0.0192762607123149,0.0192762607123149,0.8096372661240832,0.990099073905892,0.0,0.0645456715127676,0.0001
207,0.0235981356023123,0.0235981356023123,0.8168322298474192,1.00028226524937,0.0,0.0703776636456872,0.0001
208,0.0190081079157815,0.0190081079157815,0.79647804102953,0.9706133828292918,0.0,0.0623746068986491,0.0001
209,0.0207947504785559,0.0207947504785559,0.8149834026983019,0.9947201472769656,0.0,0.0682561223189375,0.0001
210,0.0220818074543238,0.0220818074543238,0.8208912044131752,1.012696520651066,0.0,0.0660020077740648,0.0001
211,0.0202663611197561,0.0202663611197561,0.8215617033092071,1.008713461093154,0.0,0.0675694679740484,0.0001
212,0.0191768232216263,0.0191768232216263,0.820743903413523,0.9947798534992588,0.0,0.0647062852746943,0.0001
213,0.0183506849711499,0.0183506849711499,0.8441974097152329,1.0280643720110505,0.0,0.0629153272857425,0.0001
214,0.0192467746021137,0.0192467746021137,0.8124340810631008,0.9883700070325944,0.0,0.0659094305311492,0.0001
215,0.0197619094984126,0.0197619094984126,0.7954808346595076,0.9544400481026356,0.0,0.0620063758988585,0.0001
216,0.0192529594780037,0.0192529594780037,0.8055047415145262,0.985554568703492,0.0,0.0666865439335809,0.0001
217,0.0184396968451542,0.0184396968451542,0.7890591461530294,0.9561733405483408,0.0,0.0605446892468821,0.0001
218,0.0197368325021668,0.0197368325021668,0.8263652048508957,1.0081570575888756,0.0,0.0601582608822368,0.0001
219,0.0185823047785419,0.0185823047785419,0.8053925103736015,0.9730676641734334,0.0,0.0622254689440966,0.0001
220,0.0175091911048492,0.0175091911048492,0.8098176926260595,0.9861266728813656,0.0,0.0623849886039307,0.0001
221,0.0206828334448179,0.0206828334448179,0.8178072753804823,0.9860243292061472,0.0,0.0592022669484256,0.0001
222,0.0203960806617993,0.0203960806617993,0.8157021057675816,1.0070519281816206,0.0,0.0641861989207235,0.0001
223,0.0171776308867502,0.0171776308867502,0.8228262878702713,0.9950299700299696,0.0,0.0592971731524112,0.0001
224,0.0190577834629533,0.0190577834629533,0.8210071132167033,0.9958221702539882,0.0,0.0650621065751975,0.0001
225,0.0165232706651402,0.0165232706651402,0.830130952898821,1.013028073733815,0.0,0.0578225546401061,0.0001
226,0.0173457304799493,0.0173457304799493,0.825958302172759,0.9862453042499966,0.0,0.0582049538285721,0.0001
227,0.0171555687987322,0.0171555687987322,0.8397924264685531,1.0171036819833743,0.0,0.0602852647403864,0.0001
228,0.0172820815269852,0.0172820815269852,0.8295248333887104,0.9971333745130668,0.0,0.0622140027534734,0.0001
229,0.0204950817655832,0.0204950817655832,0.8209659665535797,1.0143216980388032,0.0,0.0594346855859976,0.0001
230,0.0153455979122855,0.0153455979122855,0.8035178347979189,0.96279787463998,0.0,0.0561569507732423,0.0001
231,0.0192191447284284,0.0192191447284284,0.8221794997866182,1.0086319453866377,0.0,0.0588489529010034,0.0001
232,0.0185648459743437,0.0185648459743437,0.8220713196456175,0.999472339529157,0.0,0.0614301252397879,0.0001
233,0.015339433267188,0.015339433267188,0.8183824797759889,1.0076489006535934,0.0,0.0584906079112221,0.0001
234,0.0145804132212921,0.0145804132212921,0.8049355169979943,0.968479345946451,0.0,0.0543684253991139,0.0001
235,0.0192864517624283,0.0192864517624283,0.8472261363904634,1.0253790240655347,0.0,0.0622663378820478,0.0001
236,0.0168829939233747,0.0168829939233747,0.8080871130842033,0.9865081921002972,0.0,0.059130155502406,0.0001
237,0.0175380077880928,0.0175380077880928,0.8228480203714462,1.0005884073191766,0.0,0.0567043983320279,0.0001
238,0.0181396489441469,0.0181396489441469,0.844755531464815,1.0330544610023358,0.0,0.0590526911006579,0.0001
239,0.0166872439436924,0.0166872439436924,0.8336863944763704,1.0108660627649866,0.0,0.0582471990385598,0.0001
240,0.0159095573894869,0.0159095573894869,0.7987418600556951,0.9851767583825,0.0,0.0537917673443198,0.0001
241,0.0165624448858674,0.0165624448858674,0.8079532184131717,0.993510529874166,0.0,0.0587780940241848,0.0001
242,0.0144037364327142,0.0144037364327142,0.7919908364311808,0.967473190021037,0.0,0.0554217389648789,0.0001
243,0.0162396247410664,0.0162396247410664,0.8067764412486053,0.997503730652654,0.0,0.0592953795825534,0.0001
244,0.0191759114201439,0.0191759114201439,0.8105609106836326,0.9986405761099818,0.0,0.0571860934080176,0.0001
245,0.0166538259617008,0.0166538259617008,0.8120518770050126,0.9803514351809804,0.0,0.0568843447008752,0.0001
246,0.016594824627168,0.016594824627168,0.8065975144982459,1.0038289710688033,0.0,0.0576257492377676,0.0001
247,0.0171330706884079,0.0171330706884079,0.8032667293099954,0.9894943561683066,0.0,0.0555527802653112,0.0001
248,0.0175367955526435,0.0175367955526435,0.8400857674008871,1.0303741955402794,0.0,0.0563844045234733,0.0001
249,0.0154428400657366,0.0154428400657366,0.8417006725731537,1.0398714290759743,0.0,0.0533114501824168,0.0001
250,0.0152760617550027,0.0152760617550027,0.8099501088475288,0.9966438548824916,0.0,0.0570782459067867,0.0001
251,0.0175892228518771,0.0175892228518771,0.7767210534443253,0.9490657070202524,0.0,0.0563941594597672,0.0001
